statement,occurences,proposed label
 sinustachykardie lagetyp normal hoch in v2 xxxx pathologisches ecg ,1,
 sinusrhythmus lagetyp normal intermittierender lsb ,1,
 llt sinusbradykardie neg t in iii v1 wahrscheinlich normales ecg ,1,
 sinusrhythmus lagetyp normal intraventr leitungsstoerung avl v1 ecg normal ,1,
 sinusrhythmus linkstyp st abnorm möglicherweise anterolateraler innenschichtsschaden xxxx unbestätigter bericht ,1,
 sinusbradykardie linkstyp intraventr leitungsstoerung v3 iii ii avf verzoegerte r - progression ueber vw periph low voltage ecg grenzbefund ,1,['other: low_voltage']
 sinusrhythmus lagetyp normal st - hebung in v1 - xxxx t biphasisch in iii avf v5 - xxxx ,1,
 sinusrhythmus verdacht auf p - sinistrocardiale linkstyp unvollständiger rechtsschenkelblock st and t abnorm wahrscheinlich hochlaterale ischämie oder linksbelastung ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus linkstyp periphere niederspannung qrs ( t ) abnormal anteroseptaler myokardschaden nicht auszuschliessen ,1,
 sinusrhythmus llt rechts normales ecg ,1,
 sinusrhythmus linkstyp st - hebung v1 - xxxx t - veränderungen neg lll v2 - xxxx wahrscheinlich normales ecg ,1,
 vorhofflimmern - flattern ueberdrehter linkstyp linksanteriorer fascicular block unvollständiger rechtsschenkelblock qrs ( t ) abnormal anteroseptaler myokardschaden möglich t abnormal in hochlateralen ableitungen ,1,
 ventrikuläre extrasystole ( n ) sinusrhythmus linkstyp qrs ( t ) abnormal inferiorer infarkt alter unbest st and t abnormal wahrscheinlich anteriore ischämie oder linksbelastung laterale ischämie oder linksbelastung ,1,
 sinusrhythmus llt st - hebung in v1 - xxxx st - senkung in ii iii avf pathologisches ecg ,1,
 ventrikuläre es intraventr leitungsstoerung f sinusrhythmus path repolisation u - we - le v2 - v6 wahrscheinlich normales ecg ,1,
 sinusrhythmus linkstyp ,2,
 sinusbradykardie verdacht auf p - sinistrocardiale ueberdrehter linkstyp linksanteriorer fascicular block rechtsschenkelblock bifaszikulärer block qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt inferiorer infarkt möglich xxxx ,1,
 sinusrhythmus ueberdrehter linkstyp schenkelblock links ant fascicular block t - veränderungen avl pathologisches ecg ,1,
 sinusrhythmus linkstyp qrs ( t ) abnormal anteriorer infarkt alter unbest inferiorer infarkt alter unbest t abnormal in lateralen ableitungen ,2,
 sinusrhythmus p - verbreiterung lagetyp normal qrs ( t ) abnormal inferiorer infarkt wahrscheinlich alt ,3,
 supraventrikuläre extrasystole ( n ) sinusrhythmus ueberdrehter linkstyp linksanteriorer fascicular block rechtsschenkelblock bifaszikulärer block ,2,
 sinusrhythmus lagetyp normal st and t abnorm wahrscheinlich anteriore ischämie oder linksbelastung t abnorm in inferolateralen ableitungen ,1,
 sinusrhythmus llt rechts partieller rechtsschenkelblock moeglich wahrscheinlich normales ecg ,1,
 supraventrikuläre extrasystole ( n ) sinusrhythmus llt st - hebung in v1 v2 st - senkung in i ii avf v4 - v6 neg praeterminale t - veraenderungen in v4 - v6 pathologisches ecg ,1,
 sinusrhythmus ueberdrehter linkstyp unvollständiger rechtsschenkelblock qrs ( t ) abnorm inferiorer infarkt wahrscheinlich alt xxxx unbestätigter bericht ,1,
 sinusrhythmus ueberdrehter linkstyp rechtsschenkelblock qrs ( t ) abnormal lateraler infarkt wahrscheinlich alt inferiorer infarkt mögl akut ,1,
 sinusrhythmus av block i p - verbreiterung lagetyp normal unvollständiger rechtsschenkelblock qt - verlängerung ,1,
 sinustachykardie lagetyp normal t überhöht in v2 - xxxx ,1,
 sinusarrhythmie verdacht auf p - sinistrocardiale linkstyp r - s #bergang in v ableitungen nach rechts verschoben t neg in iii ,1,
 sinusrhythmus lagetyp normal st and t abnorm wahrscheinlich anterolaterale ischämie oder linksbelastung t abnorm in anterioren ableitungen inferolateralen ableitungen ,1,
 sinus rhythm r - s transition zone in v leads displaced to the right minimal non - specific st segment depression in v5 xxxx ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm p wave are inconspicuous incomplete right bundle branch block this is probably a normal variant no definite pathology ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 ruhe - ecg zur ergometrie normal alles ,1,
 sinusrhythmus lagetyp normal st and t abnormal wahrscheinlich anteriore ischämie oder linksbelastung t abnormal in lateralen ableitungen ,2,
 mlt sinusbradykardie atriale leitungsstörung wahrscheinlich normales ecg ,1,
 sinusrhythmus ueberdrehter linkstyp qrs ( t ) abnorm anteroseptaler infarkt wahrscheinlich alt ,1,
 sinusrhythmus lagetyp normal periphere niederspannung st and t abnormal wahrscheinlich anteriore ischämie oder linksbelastung t abnormal in lateralen ableitungen inferioren ableitungen ,1,
 sinus arrhythmia st segments are depressed in ii iii avf v3 - xxxx t wave are inverted in v3 xxxx and flat in v5 xxxx findings are likely to be due to ischaemic heart disease ,1,['sinus_rhythm: sinus_arrhythmia']
 sinus rhythm incomplete right bundle branch block left ventricular hypertrophy minor non - specific st segment depression in v5 xxxx ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block']"
 sinus bradycardia pr interval is prolonged ( up to xxxx sec ) possible old anteroseptal myocardial infarct the cause of the bradycardia is not evident ,1,"['sinus_rhythm: sinus_bradycardia', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm possible left atrial enlargement st segments are depressed in i ii avl v3 - xxxx t wave are low in these leads this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm left axis deviation qs complex in v2 - xxxx t wave are inverted in these leads and flat in i v6 consistent with ischaemic heart disease with anterior myocardial infarct probably old ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'prior_infarct: anterior_prior_infarct', 'infarct: anterior_infarct']"
 sinus rhythm st segments are slightly depressed in ii iii avf v3 - xxxx t wave are flattened in v3 - xxxx this is an unusual tracing for a patient of this age suggest cardiological review ,1,['sinus_rhythm: normal_sinus_rhythm']
 premature atrial contraction ( s ) sinus rhythm low limb lead voltage st segments are depressed in i avl t wave are flat in i and inverted in avl non - specific but consistent with myocardial ischaemia edit iscan isc xxxx tnegavl knotung avl ( iscan ivcb ) ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinusrhythmus p - verbreiterung linkstyp t abnormal in hochlateralen ableitungen ,1,
 sinustachykardie lagetyp normal qrs ( t ) abnormal hochlateraler infarkt möglich edit lmi xxxx qs+tnegavl ( lmi xxxx ) ,1,
 sinus rhythm minor non - specific st segment depression in ii iii avf v6 otherwise normal ecg ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm abnormal left axis deviation left bundle branch block ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_bundle_branch_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm st segments are elevated in v2 t wave are inverted in ii v2 - xxxx and flat in i avl findings are likely to be due to ischaemic heart disease and may represent anterior subendocardial infarct of uncertain age edit injas xxxx lvh xxxx isc sokolow xxxx ( injas ) ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'prior_infarct: anterior_prior_infarct', 'infarct: anterior_infarct']"
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval st segments are depressed in i avl v5 xxxx t wave are low or flat in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus arrhythmia slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,"['sinus_rhythm: sinus_arrhythmia', 'conduction_abnormality: long_qt']"
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the right left anterior fascicular block incomplete right bundle branch block otherwise normal ecg ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: incomplete_right_bundle_branch_block, left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinusrhythmus slt partieller rechts schenkelblock avf v1 v2 t negativ in iii v2 ,1,
 sinus rhythm normal ecg edit norm xxxx rsriii avf ( norm xxxx ) ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm minor non - specific st segment depression in v4 xxxx otherwise normal ecg edit norm xxxx ( norm xxxx ) ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus bradycardia left ventricular hypertrophy st segments are depressed in i ii avl v4 xxxx this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: sinus_bradycardia']"
 atrial fibrillation qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct ,1,"['atrial_arrhythmia: atrial_fibrillation', 'prior_infarct: anteroseptal_prior_infarct', 'infarct: anteroseptal_infarct']"
 sinus rhythm t wave are flat throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm t wave are low in ii v5 xxxx and inverted in iii avf non - specific but consistent with inferolateral myocardial ischaemia ,1,['sinus_rhythm: normal_sinus_rhythm']
 sinus rhythm borderline left axis deviation voltages are high in limb leads suggesting lvh minor non - specific t wave flattening in v4 xxxx ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: t_flattening']"
 sinusrhythmus lagetyp normal qrs ( t ) abnormal anteroseptaler myokardschaden nicht auszuschliessen st and t abnormal wahrscheinlich anterolaterale ischämie oder linksbelastung ,1,
 sinusrhythmus respiratorische arrhythmie chronischer anteroseptaler infarkt sicher t negativ in v1 - v5 i ii t terminal negativ in v6 q in v1 - v3 ,1,
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy st segments are depressed in i avl v4 xxxx t wave are inverted in ii iii avf v4 xxxx and flat in i avl this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: left_anterior_fascicular_block', 'axis_deviation: left_axis_deviation']"
 sinus rhythm normal ecg there are no specific ecg features to suggest pulmonary embolism ,1,"['general: normal_ecg', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm left atrial enlargement left ventricular hypertrophy st segments are depressed and t wave inverted in i ii iii avf v5 xxxx this may be due to lv strain or ischaemia t wave are tall in v1 xxxx this is of uncertain significance ,1,"['hypertrophy: left_atrial_hypertrophy, left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus rhythm left ventricular hypertrophy st segments are depressed in i ii iii avf v6 this may be due to lv strain or ischaemia ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus tachycardia no definite pathology edit asmi xxxx tachykardie offset v1 ,1,['sinus_rhythm: sinus_tachycardia']
 sinus rhythm left axis deviation right bundle branch block left anterior fascicular block bifascicular block pr interval is normal non - specific st and t wave change in anterior lateral and inferior leads ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block, bifascicular_block', 'axis_deviation: left_axis_deviation', 'repolarization_abnormality: st_abnormality, t_abnormality']"
 sinus rhythm left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia st segments are elevated in iii avf v1 - xxxx the significance is uncertain ,1,"['hypertrophy: left_ventricular_hypertrophy', 'sinus_rhythm: normal_sinus_rhythm']"
 sinus arrhythmia right bundle branch block edit asmi xxxx crbbb myocardial infarct xxxx % bbb xxxx % ( crbbb ) ,1,"['sinus_rhythm: sinus_arrhythmia', 'conduction_abnormality: right_bundle_branch_block', 'prior_infarct: generic_prior_infarct', 'infarct: generic_infarct']"
 sinus tachycardia left atrial enlargement left bundle branch block this is most commonly due to ischaemic heart disease ,1,"['hypertrophy: left_atrial_hypertrophy', 'sinus_rhythm: sinus_tachycardia', 'conduction_abnormality: left_bundle_branch_block']"
 sinus rhythm borderline left anterior fascicular block right bundle branch block ,1,"['sinus_rhythm: normal_sinus_rhythm', 'conduction_abnormality: right_bundle_branch_block, left_anterior_fascicular_block']"
 sinusrhythmus lagetyp normal qrs ( t ) abnorm anteriorer infarkt alter unbest hochlateraler infarkt nicht auszuschliessen xxxx unbestätigter bericht ,1,
 trace only requested edit asmi xxxx tor ( asmi xxxx ) ,1,
 sinusrhythmus rechtstyp qrs ( t ) abnormal inferiorer myokardschaden nicht auszuschliessen ,1,
 sinusrhythmus lagetyp normal st n vorderwandinfarkt ,1,
 sinus rhythm minimal st segment depression in v4 xxxx of doubtful significance otherwise normal ecg ,1,['sinus_rhythm: normal_sinus_rhythm']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm pr interval is sometimes prolonged left axis deviation qs complex in v2 xxxx and q wave in v4 consistent with old anterior myocardial infarct st segments are depresse ,1,"['sinus_rhythm: normal_sinus_rhythm', 'axis_deviation: left_axis_deviation', 'prior_infarct: anterior_prior_infarct', 'infarct: anterior_infarct']"
 sinusrhythmus linkstyp qrs ( t ) abnorm anteroseptaler myokardschaden möglich qt - verlängerung xxxx unbestätigter bericht ,1,
 vorhofflimmern - flattern lagetyp normal unvollständiger rechtsschenkelblock unspezifisches abnormales t qt - verlängerung ,1,
